CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
17381,9,174,40002.37,5,4,5,Champion
17382,65,18,902.28,3,2,3,Needs Attention
17383,4,53,309.99,5,3,2,Loyal Customer
17384,19,20,507.55,5,2,2,Recent User
17385,15,47,261.11,5,3,1,Loyal Customer
17386,8,38,2812.77,5,3,4,Loyal Customer
17387,20,78,784.11,4,4,3,Loyal Customer
17388,78,57,2691.57,3,3,4,Loyal Customer
17389,1,431,57224.68,5,5,5,Champion
17390,421,12,149.3,1,1,1,Lost
17391,164,3,508.8,3,1,2,Needs Attention
17392,307,76,626.56,2,3,3,At Risk
17393,411,48,381.15,1,3,2,At Risk
17394,219,4,203.86999999999998,2,1,1,Needs Attention
17395,508,3,97.5,1,1,1,Lost
17396,39,50,8807.1,4,3,5,Loyal Customer
17397,22,138,1233.18,4,4,3,Loyal Customer
17398,115,38,653.38,3,3,3,Loyal Customer
17400,126,481,4677.05,3,5,5,Loyal Customer
17401,541,12,114.85,1,1,1,Lost
17402,5,203,5096.18,5,5,5,Champion
17403,36,46,400.57,4,3,2,Loyal Customer
17404,4,292,47781.12,5,5,5,Champion
17405,1,82,1031.41,5,4,3,Loyal Customer
17406,333,259,4905.05,2,5,5,At Risk
17407,412,23,552.9,1,2,2,Needs Attention
17408,163,8,316.09000000000003,3,1,2,Needs Attention
17409,185,104,7793.51,3,4,5,Loyal Customer
17410,16,64,1214.72,5,3,3,Loyal Customer
17411,12,75,1425.38,5,3,4,Loyal Customer
17412,3,236,4417.52,5,5,5,Champion
17413,405,10,560.14,2,1,2,Needs Attention
17414,44,21,2249.52,4,2,4,Recent User
17415,80,14,507.84,3,1,2,Needs Attention
17416,30,597,17298.45,4,5,5,Champion
17417,549,16,164.18,1,2,1,Needs Attention
17418,42,42,670.0600000000001,4,3,3,Loyal Customer
17419,11,318,6500.52,5,5,5,Champion
17420,50,57,1084.43,4,3,3,Loyal Customer
17421,386,58,1059.41,2,3,3,At Risk
17422,16,205,3594.76,5,5,5,Champion
17423,46,43,1118.95,4,3,3,Loyal Customer
17425,19,43,759.17,5,3,3,Loyal Customer
17426,8,427,8077.77,5,5,5,Champion
17427,72,2,100.8,3,1,1,Needs Attention
17428,1,729,31819.760000000002,5,5,5,Champion
17429,128,95,1357.46,3,4,4,Loyal Customer
17430,33,42,735.17,4,3,3,Loyal Customer
17431,313,43,403.3,2,3,2,At Risk
17432,18,277,1751.39,5,5,4,Champion
17433,88,93,569.96,3,4,2,Loyal Customer
17434,2,134,2373.82,5,4,4,Champion
17435,411,15,331.35,1,1,2,Lost
17436,2,17,534.06,5,2,2,Recent User
17437,530,53,373.17,1,3,2,At Risk
17438,254,71,1422.77,2,3,4,At Risk
17439,656,8,325.74,1,1,2,Lost
17440,157,6,323.58,3,1,2,Needs Attention
17441,732,21,293.35,1,2,2,Needs Attention
17442,37,283,4620.3,4,5,5,Champion
17443,220,1,534.24,2,1,2,Needs Attention
17444,148,135,2940.04,3,4,4,Loyal Customer
17446,177,9,120.9,3,1,1,Needs Attention
17447,40,36,541.53,4,2,2,Recent User
17448,497,1117,14556.97,1,5,5,At Risk
17449,2,598,4951.15,5,5,5,Champion
17450,8,424,246973.09,5,5,5,Champion
17451,1,100,1721.4,5,4,4,Champion
17453,18,19,486.71999999999997,5,2,2,Recent User
17454,192,126,1547.94,2,4,4,At Risk
17455,204,8,131.7,2,1,1,Needs Attention
17456,365,77,1225.42,2,4,3,At Risk
17457,127,64,5984.8099999999995,3,3,5,Loyal Customer
17458,15,86,529.58,5,4,2,Loyal Customer
17459,43,111,657.3,4,4,3,Loyal Customer
17460,94,139,2228.27,3,4,4,Loyal Customer
17461,23,111,757.46,4,4,3,Loyal Customer
17462,60,27,675.69,3,2,3,Needs Attention
17463,16,324,2557.91,5,5,4,Champion
17464,158,42,1000.94,3,3,3,Loyal Customer
17465,426,142,2542.79,1,4,4,At Risk
17466,10,41,763.28,5,3,3,Loyal Customer
17467,395,4,102.6,2,1,1,Needs Attention
17468,10,8,194.8,5,1,1,Recent User
17469,16,267,5051.25,5,5,5,Champion
17470,45,166,2804.87,4,4,4,Champion
17471,475,19,321.65000000000003,1,2,2,Needs Attention
17472,191,230,935.1,2,5,3,At Risk
17473,409,34,607.0,2,2,2,Needs Attention
17474,600,6,1047.0,1,1,3,Lost
17475,79,14,194.37,3,1,1,Needs Attention
17476,396,31,489.86,2,2,2,Needs Attention
17477,613,44,1144.3,1,3,3,At Risk
17478,408,40,1272.8,2,3,4,At Risk
17479,633,18,389.26000000000005,1,2,2,Needs Attention
17480,78,54,902.03,3,3,3,Loyal Customer
17481,4,82,1255.59,5,4,4,Champion
17482,487,54,778.19,1,3,3,At Risk
17483,65,28,591.73,3,2,2,Needs Attention
17484,576,14,209.57,1,1,1,Lost
17486,261,24,396.87,2,2,2,Needs Attention
17487,728,8,160.55,1,1,1,Lost
17488,641,18,336.5,1,2,2,Needs Attention
17489,59,29,376.64,4,2,2,Recent User
17490,1,116,2750.5,5,4,4,Champion
17491,1,182,5981.07,5,5,5,Champion
17492,248,39,1122.42,2,3,3,At Risk
17493,385,8,100.91000000000001,2,1,1,Needs Attention
17494,502,3,54.699999999999996,1,1,1,Lost
17495,8,48,806.72,5,3,3,Loyal Customer
17496,359,72,1412.89,2,3,4,At Risk
17497,390,7,287.25,2,1,1,Needs Attention
17498,76,17,272.22,3,2,1,Needs Attention
17499,290,71,1341.39,2,3,4,At Risk
17500,17,5,1138.0,5,1,3,Recent User
17501,221,18,288.6,2,2,1,Needs Attention
17502,9,28,689.1,5,2,3,Recent User
17503,3,38,558.96,5,3,2,Loyal Customer
17504,206,346,9565.12,2,5,5,At Risk
17505,162,102,2435.48,3,4,4,Loyal Customer
17506,76,14,302.2,3,1,2,Needs Attention
17507,262,88,605.58,2,4,2,At Risk
17508,281,231,4579.23,2,5,5,At Risk
17509,58,366,6115.14,4,5,5,Champion
17510,25,35,514.56,4,2,2,Recent User
17511,3,1911,175603.55,5,5,5,Champion
17512,29,197,5467.820000000001,4,5,5,Champion
17513,72,18,1158.8,3,2,3,Needs Attention
17514,128,87,542.83,3,4,2,Loyal Customer
17515,31,180,1617.46,4,5,4,Champion
17516,15,196,957.55,5,5,3,Loyal Customer
17517,309,11,153.94,2,1,1,Needs Attention
17518,426,77,329.42,1,4,2,At Risk
17519,17,222,5109.47,5,5,5,Champion
17520,54,30,546.81,4,2,2,Recent User
17521,30,78,1278.06,4,4,4,Champion
17522,2,73,1070.71,5,3,3,Loyal Customer
17523,11,33,652.74,5,2,3,Recent User
17524,361,43,539.14,2,3,2,At Risk
17525,360,26,1161.9,2,2,3,Needs Attention
17526,5,97,4166.04,5,4,5,Champion
17527,54,47,939.37,4,3,3,Loyal Customer
17528,1,253,3628.5,5,5,5,Champion
17529,610,82,1240.25,1,4,3,At Risk
17530,1,558,3141.51,5,5,5,Champion
17531,190,58,1266.82,2,3,4,At Risk
17532,386,4,65.34,2,1,1,Needs Attention
17533,435,1,34.8,1,1,1,Lost
17534,54,92,1668.83,4,4,4,Champion
17535,280,13,164.4,2,1,1,Needs Attention
17536,177,16,364.83,3,2,2,Needs Attention
17537,30,75,897.62,4,3,3,Loyal Customer
17538,26,9,98.42,4,1,1,Recent User
17539,618,149,1226.57,1,4,3,At Risk
17540,25,64,1590.6000000000001,4,3,4,Loyal Customer
17541,510,33,124.46,1,2,1,Needs Attention
17542,270,65,341.7,2,3,2,At Risk
17543,550,13,120.05,1,1,1,Lost
17544,390,92,960.69,2,4,3,At Risk
17545,43,278,1448.54,4,5,4,Champion
17547,376,31,727.85,2,2,3,Needs Attention
17548,234,34,731.26,2,2,3,Needs Attention
17549,24,6,148.86,4,1,1,Recent User
17550,197,334,2547.64,2,5,4,At Risk
17551,359,43,306.84,2,3,2,At Risk
17552,60,156,3085.29,3,4,5,Loyal Customer
17553,130,6,3757.6,3,1,5,Needs Attention
17554,1,88,1952.45,5,4,4,Champion
17555,20,272,1057.74,4,5,3,Loyal Customer
17556,206,14,300.67,2,1,2,Needs Attention
17557,14,35,575.46,5,2,2,Recent User
17558,393,28,259.17,2,2,1,Needs Attention
17559,513,12,167.62,1,1,1,Lost
17560,95,55,1895.8,3,3,4,Loyal Customer
17561,19,203,722.34,5,5,3,Loyal Customer
17562,14,63,1122.38,5,3,3,Loyal Customer
17563,578,29,392.38,1,2,2,Needs Attention
17564,24,49,454.01,4,3,2,Loyal Customer
17565,587,30,131.83,1,2,1,Needs Attention
17566,8,152,901.21,5,4,3,Loyal Customer
17567,7,223,5356.03,5,5,5,Champion
17568,633,65,382.79,1,3,2,At Risk
17569,332,29,344.14,2,2,2,Needs Attention
17570,382,1,100.0,2,1,1,Needs Attention
17571,50,353,1703.75,4,5,4,Champion
17572,71,36,723.01,3,2,3,Needs Attention
17573,29,25,380.6,4,2,2,Recent User
17574,243,8,185.65,2,1,1,Needs Attention
17575,667,5,171.7,1,1,1,Lost
17576,8,928,9056.81,5,5,5,Champion
17577,645,21,348.75,1,2,2,Needs Attention
17578,218,65,1047.33,2,3,3,At Risk
17579,5,94,753.28,5,4,3,Loyal Customer
17580,253,95,545.27,2,4,2,At Risk
17581,1,850,18757.75,5,5,5,Champion
17582,236,124,1450.7,2,4,4,At Risk
17583,560,7,135.95,1,1,1,Lost
17584,7,124,5309.42,5,4,5,Champion
17585,109,397,2093.3,3,5,4,Loyal Customer
17586,619,8,167.4,1,1,1,Lost
17587,628,43,181.66,1,3,1,At Risk
17588,100,71,2939.55,3,3,4,Loyal Customer
17589,60,1343,14049.87,3,5,5,Loyal Customer
17590,2,201,1479.22,5,5,4,Champion
17591,73,268,2776.67,3,5,4,Loyal Customer
17592,739,13,148.3,1,1,1,Lost
17593,4,409,8095.8,5,5,5,Champion
17594,85,104,2497.88,3,4,4,Loyal Customer
17595,12,83,388.79,5,4,2,Loyal Customer
17596,23,557,4920.67,4,5,5,Champion
17597,214,128,3484.09,2,4,5,At Risk
17598,381,10,409.98,2,1,2,Needs Attention
17599,478,3,52.05,1,1,1,Lost
17600,18,13,161.67000000000002,5,1,1,Recent User
17601,239,76,421.48,2,3,2,At Risk
17602,2,927,7451.13,5,5,5,Champion
17603,78,107,1793.48,3,4,4,Loyal Customer
17604,217,210,945.9300000000001,2,5,3,At Risk
17605,590,13,160.75,1,1,1,Lost
17606,737,6,87.30000000000001,1,1,1,Lost
17607,376,22,333.81,2,2,2,Needs Attention
17608,33,169,498.53,4,4,2,Loyal Customer
17609,41,389,1894.34,4,5,4,Champion
17610,540,157,1529.49,1,4,4,At Risk
17611,7,1124,8371.98,5,5,5,Champion
17612,53,340,5394.86,4,5,5,Champion
17613,23,312,4559.150000000001,4,5,5,Champion
17614,57,100,390.07,4,4,2,Loyal Customer
17615,130,59,733.2,3,3,3,Loyal Customer
17616,174,5,1060.8,3,1,3,Needs Attention
17617,559,19,395.33,1,2,2,Needs Attention
17618,6,375,4073.2400000000002,5,5,5,Champion
17619,312,77,218.52,2,4,1,At Risk
17620,60,4,81.44,3,1,1,Needs Attention
17621,21,66,3175.12,4,3,5,Loyal Customer
17622,598,38,1130.21,1,3,3,At Risk
17623,33,196,2383.67,4,5,4,Champion
17624,15,97,1568.63,5,4,4,Champion
17625,18,703,6067.8,5,5,5,Champion
17626,603,18,254.0,1,2,1,Needs Attention
17627,479,10,296.36,1,1,2,Lost
17628,81,5,75.75,3,1,1,Needs Attention
17629,6,156,2455.52,5,4,4,Champion
17630,170,26,503.59999999999997,3,2,2,Needs Attention
17631,2,69,998.49,5,3,3,Loyal Customer
17633,31,101,2057.39,4,4,4,Champion
17634,36,297,2361.9700000000003,4,5,4,Champion
17635,424,74,1265.58,1,3,4,At Risk
17636,19,20,285.56,5,2,1,Recent User
17637,31,35,547.0600000000001,4,2,2,Recent User
17638,647,3,842.4,1,1,3,Lost
17639,276,79,615.17,2,4,2,At Risk
17640,87,66,3168.94,3,3,5,Loyal Customer
17642,120,108,1824.49,3,4,4,Loyal Customer
17643,373,39,541.25,2,3,2,At Risk
17644,1,327,6028.6,5,5,5,Champion
17646,219,205,4149.79,2,5,5,At Risk
17647,65,12,331.65999999999997,3,1,2,Needs Attention
17648,61,125,2216.37,3,4,4,Loyal Customer
17649,138,98,1578.89,3,4,4,Loyal Customer
17650,21,8,166.08,4,1,1,Recent User
17651,12,332,5703.52,5,5,5,Champion
17652,25,259,4867.72,4,5,5,Champion
17653,37,44,1207.56,4,3,3,Loyal Customer
17654,277,22,117.55,2,2,1,Needs Attention
17655,11,120,3652.48,5,4,5,Champion
17656,73,82,1674.69,3,4,4,Loyal Customer
17657,430,7,126.0,1,1,1,Lost
17658,26,19,595.42,4,2,2,Recent User
17659,17,204,3834.79,5,5,5,Champion
17660,141,89,359.47,3,4,2,Loyal Customer
17662,662,15,412.92,1,1,2,Lost
17663,26,238,5175.83,4,5,5,Champion
17664,19,80,1166.23,5,4,3,Loyal Customer
17665,493,19,563.1,1,2,2,Needs Attention
17666,4,44,2047.8,5,3,4,Loyal Customer
17667,66,230,3950.7,3,5,5,Loyal Customer
17668,1,15,347.75,5,1,2,Recent User
17669,43,144,6142.35,4,4,5,Champion
17670,228,11,205.7,2,1,1,Needs Attention
17671,16,92,2403.34,5,4,4,Champion
17672,50,206,5778.63,4,5,5,Champion
17673,2,520,4233.58,5,5,5,Champion
17674,74,38,851.7,3,3,3,Loyal Customer
17675,1,1128,38259.6,5,5,5,Champion
17676,4,164,2765.84,5,4,4,Champion
17677,2,712,36692.91,5,5,5,Champion
17678,264,28,599.76,2,2,2,Needs Attention
17679,53,81,3577.61,4,4,5,Champion
17680,24,20,497.45,4,2,2,Recent User
17681,597,14,731.2,1,1,3,Lost
17682,10,238,4456.78,5,5,5,Champion
17683,386,46,819.01,2,3,3,At Risk
17684,44,15,239.41,4,1,1,Recent User
17685,17,213,5943.17,5,5,5,Champion
17686,7,429,8296.81,5,5,5,Champion
17687,421,26,432.68,1,2,2,Needs Attention
17688,394,19,304.2,2,2,2,Needs Attention
17689,388,22,317.08,2,2,2,Needs Attention
17690,30,383,7448.1,4,5,5,Champion
17691,358,52,780.0500000000001,2,3,3,At Risk
17692,127,162,2975.8,3,4,5,Loyal Customer
17693,137,16,200.47,3,2,1,Needs Attention
17694,142,81,1695.97,3,4,4,Loyal Customer
17695,132,61,1746.04,3,3,4,Loyal Customer
17696,38,365,7679.59,4,5,5,Champion
17697,236,19,338.95,2,2,2,Needs Attention
17698,261,8,154.95,2,1,1,Needs Attention
17699,477,19,442.0,1,2,2,Needs Attention
17700,17,360,6679.97,5,5,5,Champion
17701,253,24,417.95,2,2,2,Needs Attention
17702,30,153,3144.04,4,4,5,Champion
17703,35,78,1094.84,4,4,3,Loyal Customer
17704,169,31,885.19,3,2,3,Needs Attention
17705,3,120,2083.9,5,4,4,Champion
17706,4,765,20749.98,5,5,5,Champion
17707,185,24,609.3000000000001,3,2,2,Needs Attention
17708,188,74,887.9300000000001,3,3,3,Loyal Customer
17709,170,40,671.01,3,3,3,Loyal Customer
17710,424,20,293.5,1,2,2,Needs Attention
17711,11,23,385.1,5,2,2,Recent User
17712,45,29,522.91,4,2,2,Recent User
17713,382,76,1198.09,2,3,3,At Risk
17714,321,81,1410.18,2,4,4,At Risk
17715,201,2,489.59999999999997,2,1,2,Needs Attention
17716,23,601,15956.97,4,5,5,Champion
17717,421,26,376.92,1,2,2,Needs Attention
17718,232,23,439.18,2,2,2,Needs Attention
17719,38,274,5396.04,4,5,5,Champion
17720,26,133,2768.91,4,4,4,Champion
17721,659,11,307.21000000000004,1,1,2,Lost
17722,96,219,4430.36,3,5,5,Loyal Customer
17723,127,12,3378.4000000000005,3,1,5,Needs Attention
17724,71,40,1033.0,3,3,3,Loyal Customer
17725,16,192,3439.08,5,5,5,Champion
17726,395,64,1092.06,2,3,3,At Risk
17727,15,66,1060.25,5,3,3,Loyal Customer
17728,4,244,4238.76,5,5,5,Champion
17729,596,23,438.65000000000003,1,2,2,Needs Attention
17730,3,314,7773.8,5,5,5,Champion
17731,79,99,1708.99,3,4,4,Loyal Customer
17732,373,140,2470.39,2,4,4,At Risk
17733,39,35,692.19,4,2,3,Recent User
17734,54,86,1442.32,4,4,4,Champion
17735,2,896,17244.93,5,5,5,Champion
17736,9,25,377.44,5,2,2,Recent User
17737,9,10,168.24,5,1,1,Recent User
17738,19,230,4183.56,5,5,5,Champion
17739,12,149,7730.59,5,4,5,Champion
17740,389,9,426.9,2,1,2,Needs Attention
17741,407,6,101.1,2,1,1,Needs Attention
17742,113,85,2098.48,3,4,4,Loyal Customer
17743,448,3,229.2,1,1,1,Lost
17744,4,151,2649.14,5,4,4,Champion
17745,478,28,600.34,1,2,2,Needs Attention
17746,240,36,904.1800000000001,2,2,3,Needs Attention
17747,113,1,71.4,3,1,1,Needs Attention
17748,527,17,358.15,1,2,2,Needs Attention
17749,178,57,1026.18,3,3,3,Loyal Customer
17750,5,193,1797.57,5,5,4,Champion
17751,421,32,157.85999999999999,1,2,1,Needs Attention
17752,359,1,80.64,2,1,1,Needs Attention
17753,464,72,390.56,1,3,2,At Risk
17754,1,228,4577.53,5,5,5,Champion
17756,376,85,733.7,2,4,3,At Risk
17757,1,1310,9422.45,5,5,5,Champion
17758,19,536,5012.53,5,5,5,Champion
17759,17,138,1276.91,5,4,4,Champion
17760,22,76,918.93,4,4,3,Loyal Customer
17761,33,19,712.78,4,2,3,Recent User
17762,456,17,129.75,1,2,1,Needs Attention
17763,263,14,86.15,2,1,1,Needs Attention
17764,51,159,1623.64,4,4,4,Champion
17765,159,83,530.8,3,4,2,Loyal Customer
17766,381,22,299.61,2,2,2,Needs Attention
17767,15,39,413.05,5,3,2,Loyal Customer
17768,8,190,3509.51,5,5,5,Champion
17769,13,591,7103.08,5,5,5,Champion
17770,199,38,1143.27,2,3,3,At Risk
17771,57,69,387.41,4,3,2,Loyal Customer
17772,11,105,384.77,5,4,2,Loyal Customer
17773,514,56,585.27,1,3,2,At Risk
17774,97,410,3328.05,3,5,5,Loyal Customer
17775,255,3,56.4,2,1,1,Needs Attention
17776,387,84,338.56,2,4,2,At Risk
17777,25,194,665.86,4,5,3,Loyal Customer
17778,662,10,197.70000000000002,1,1,1,Lost
17779,21,82,658.57,4,4,3,Loyal Customer
17780,667,81,352.91,1,4,2,At Risk
17781,159,12,188.02,3,1,1,Needs Attention
17782,383,29,679.02,2,2,3,Needs Attention
17783,72,92,379.91,3,4,2,Loyal Customer
17784,550,23,112.86,1,2,1,Needs Attention
17785,53,51,403.38,4,3,2,Loyal Customer
17786,85,72,278.74,3,3,1,Loyal Customer
17787,153,165,2601.4700000000003,3,4,4,Loyal Customer
17788,74,5,1117.9,3,1,3,Needs Attention
17789,281,29,397.15,2,2,2,Needs Attention
17790,27,304,2783.61,4,5,4,Champion
17791,30,10,106.1,4,1,1,Recent User
17792,467,53,370.05,1,3,2,At Risk
17793,25,58,323.04,4,3,2,Loyal Customer
17794,687,7,147.3,1,1,1,Lost
17795,180,46,350.39,3,3,2,Loyal Customer
17796,40,225,1361.99,4,5,4,Champion
17797,22,275,1985.87,4,5,4,Champion
17798,582,49,183.09,1,3,1,At Risk
17799,22,926,6341.89,4,5,5,Champion
17800,37,104,1199.01,4,4,3,Loyal Customer
17801,451,85,798.3299999999999,1,4,3,At Risk
17802,82,540,5053.12,3,5,5,Loyal Customer
17803,392,27,184.66,2,2,1,Needs Attention
17804,376,92,385.23,2,4,2,At Risk
17805,74,11,927.03,3,1,3,Needs Attention
17806,11,43,546.04,5,3,2,Loyal Customer
17807,395,89,437.87,2,4,2,At Risk
17808,549,33,262.64,1,2,1,Needs Attention
17809,16,112,11337.39,5,4,5,Champion
17810,669,56,374.81,1,3,2,At Risk
17811,4,1182,9609.8,5,5,5,Champion
17812,13,233,1165.8899999999999,5,5,3,Loyal Customer
17813,14,371,1770.8799999999999,5,5,4,Champion
17814,375,146,1617.32,2,4,4,At Risk
17815,393,13,591.96,2,1,2,Needs Attention
17816,37,55,112.32,4,3,1,Loyal Customer
17817,4,138,807.85,5,4,3,Loyal Customer
17818,738,46,130.18,1,3,1,At Risk
17819,72,101,6612.5199999999995,3,4,5,Loyal Customer
17820,374,42,183.56,2,3,1,At Risk
17821,406,6,334.62,2,1,2,Needs Attention
17822,420,176,2188.5,1,4,4,At Risk
17823,421,110,494.25,1,4,2,At Risk
17824,51,13,298.4,4,1,2,Recent User
17825,599,28,731.96,1,2,3,Needs Attention
17826,374,34,134.59,2,2,1,Needs Attention
17827,5,288,2388.05,5,5,4,Champion
17828,23,67,1820.09,4,3,4,Loyal Customer
17829,299,171,4756.74,2,4,5,At Risk
17830,2,23,398.7,5,2,2,Recent User
17831,33,2,35.400000000000006,4,1,1,Recent User
17832,50,61,155.37,4,3,1,Loyal Customer
17833,723,32,342.36,1,2,2,Needs Attention
17834,415,59,730.47,1,3,3,At Risk
17835,3,61,350.64,5,3,2,Loyal Customer
17836,47,24,110.21000000000001,4,2,1,Recent User
17837,42,169,1593.38,4,4,4,Champion
17838,27,308,6722.900000000001,4,5,5,Champion
17839,42,56,338.8,4,3,2,Loyal Customer
17840,444,55,185.72,1,3,1,At Risk
17841,2,12890,70884.07,5,5,5,Champion
17842,602,18,430.69,1,2,2,Needs Attention
17843,303,64,326.23,2,3,2,At Risk
17844,107,5,51.559999999999995,3,1,1,Needs Attention
17845,555,48,598.19,1,3,2,At Risk
17846,85,1,2033.1,3,1,4,Needs Attention
17847,516,9,129.69,1,1,1,Lost
17848,81,168,3650.9,3,4,5,Loyal Customer
17849,218,50,1063.76,2,3,3,At Risk
17850,372,2796,56600.08,2,5,5,At Risk
17851,422,237,1563.34,1,5,4,At Risk
17852,12,110,663.21,5,4,3,Loyal Customer
17853,407,106,1608.19,2,4,4,At Risk
17854,185,120,1071.45,3,4,3,Loyal Customer
17855,373,34,417.94,2,2,2,Needs Attention
17856,2,15,1418.03,5,1,4,Recent User
17857,4,60,28682.24,5,3,5,Loyal Customer
17858,6,395,12797.65,5,5,5,Champion
17859,305,25,148.21,2,2,1,Needs Attention
17860,369,232,1015.54,2,5,3,At Risk
17861,3,568,5127.69,5,5,5,Champion
17862,324,102,1279.09,2,4,4,At Risk
17863,59,276,5745.2,4,5,5,Champion
17864,13,145,924.32,5,4,3,Loyal Customer
17865,31,1018,26374.39,4,5,5,Champion
17866,143,26,1134.95,3,2,3,Needs Attention
17867,30,141,1621.2800000000002,4,4,4,Champion
17868,386,19,234.65,2,2,1,Needs Attention
17869,107,98,1036.16,3,4,3,Loyal Customer
17870,2,282,3108.15,5,5,5,Champion
17871,205,85,1118.99,2,4,3,At Risk
17872,382,15,235.87,2,1,1,Needs Attention
17873,80,179,6515.88,3,5,5,Loyal Customer
17874,185,46,683.46,3,3,3,Loyal Customer
17875,688,26,167.1,1,2,1,Needs Attention
17876,400,4,3424.02,2,1,5,Needs Attention
17877,170,12,237.61,3,1,1,Needs Attention
17878,44,85,1412.33,4,4,4,Champion
17879,174,6,178.51999999999998,3,1,1,Needs Attention
17880,365,45,824.9200000000001,2,3,3,At Risk
17881,304,8,133.35000000000002,2,1,1,Needs Attention
17882,379,56,313.46,2,3,2,At Risk
17883,3,176,995.85,5,4,3,Loyal Customer
17884,4,482,3072.89,5,5,5,Champion
17885,12,64,190.19,5,3,1,Loyal Customer
17886,32,175,1608.38,4,4,4,Champion
17887,129,10,111.35,3,1,1,Needs Attention
17888,21,163,1820.44,4,4,4,Champion
17889,212,122,774.87,2,4,3,At Risk
17890,323,94,602.09,2,4,2,At Risk
17891,162,34,203.85999999999999,3,2,1,Needs Attention
17892,56,28,244.1,4,2,1,Recent User
17893,225,16,112.25,2,2,1,Needs Attention
17894,72,422,2453.38,3,5,4,Loyal Customer
17895,44,16,98.0,4,2,1,Recent User
17896,23,2,256.32,4,1,1,Recent User
17897,173,346,2585.0,3,5,4,Loyal Customer
17898,85,50,299.18,3,3,2,Loyal Customer
17899,159,32,155.8,3,2,1,Needs Attention
17900,190,6,112.19999999999999,2,1,1,Needs Attention
17901,29,22,260.08,4,2,1,Recent User
17902,547,24,216.39999999999998,1,2,1,Needs Attention
17903,394,45,381.09000000000003,2,3,2,At Risk
17904,21,38,191.67,4,3,1,Loyal Customer
17905,71,171,2383.52,3,4,4,Loyal Customer
17906,247,12,72.9,2,1,1,Needs Attention
17907,641,13,291.76,1,1,2,Lost
17908,374,277,1411.54,2,5,4,At Risk
17909,737,9,132.55,1,1,1,Lost
17910,726,26,261.7,1,2,1,Needs Attention
17911,9,39,366.23,5,3,2,Loyal Customer
17912,310,52,375.5,2,3,2,At Risk
17913,59,476,3479.64,4,5,5,Champion
17914,4,80,336.43,5,4,2,Loyal Customer
17915,551,35,242.13,1,2,1,Needs Attention
17916,629,19,43.87,1,2,1,Needs Attention
17917,45,94,341.28,4,4,2,Loyal Customer
17918,501,40,396.39,1,3,2,At Risk
17919,88,40,1840.32,3,3,4,Loyal Customer
17920,4,1803,24516.46,5,5,5,Champion
17921,64,368,2423.5,3,5,4,Loyal Customer
17922,543,8,170.4,1,1,1,Lost
17923,282,3,497.0,2,1,2,Needs Attention
17924,12,35,3536.7000000000003,5,2,5,Recent User
17925,373,2,488.16,2,1,2,Needs Attention
17926,133,44,1035.49,3,3,3,Loyal Customer
17927,722,10,294.0,1,1,2,Lost
17928,45,27,341.24,4,2,2,Recent User
17929,11,15,3082.1,5,1,5,Recent User
17930,36,87,4275.22,4,4,5,Champion
17931,134,357,3437.29,3,5,5,Loyal Customer
17932,29,90,1331.57,4,4,4,Champion
17933,632,14,114.69,1,1,1,Lost
17934,52,41,1049.15,4,3,3,Loyal Customer
